hostname,id,location,family,platformId,role,serialNumber,upTime,errorCode
PTT-TH-HO-B6-FL3-AP2802I-3,52119e35-e552-4780-a63e-c721971033b2,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J0,7days 03:55:46.960,null
PTT-TH-HO-B6-FL3-AP2802I-4,63257fab-fe15-4d48-b4d1-3c366db5a045,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J2,13days 17:43:21.790,null
PTT-TH-HO-B6-FL3-AP2802I-5,3f25612b-4460-47bf-87eb-5bcf4b658cb0,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0K5,13days 17:43:22.780,null
PTT-TH-HO-B6-FL3-AP2802I-6,3e381245-a912-4c97-a965-bd73ee523e99,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0KX,7days 03:55:47.870,null
PTT-TH-HO-B6-FL4-AP2802I-1,093b72b3-f860-4433-b6a4-92e28d981369,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JE,13days 17:43:39.650,null
PTT-TH-HO-B6-FL4-AP2802I-2,252996e5-8b7b-4560-bce0-bafc589573ab,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0KE,7days 03:55:46.790,null
PTT-TH-HO-B6-FL4-AP2802I-3,ce7178f4-4e81-4a85-84b7-51718f3b76ac,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0L3,7days 03:55:47.780,null
PTT-TH-HO-B6-FL4-AP2802I-4,22008347-1d70-4b2c-8fe8-f7719e12b760,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J6,13days 17:43:37.860,null
PTT-TH-HO-B6-FL4-AP2802I-5,7cfa13e6-eaff-429f-a3d2-49a55ad99bcd,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J1,13days 17:43:37.790,null
PTT-TH-HO-B6-FL4-AP2802I-6,b696e8de-2369-42e3-9e94-0d7824dd2fc9,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0HC,7days 03:55:47.880,null
PTT-TH-HO-B6-FL5-AP2802I-1,a164f98e-cc25-40d0-bca6-bc870e44cb44,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J7,13days 17:43:21.770,null
PTT-TH-HO-B6-FL5-AP2802I-2,a83290eb-466d-42a9-9c35-1ac28c3e6310,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J5,7days 03:55:46.860,null
PTT-TH-HO-B6-FL5-AP2802I-3,01e2f1c2-0f49-4694-a4c9-45ff5f72b0df,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0N1,7days 03:55:46.790,null
PTT-TH-HO-B6-FL5-AP2802I-4,8370f350-9471-4e38-b052-0f73a7736151,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0KD,15days 17:46:10.960,null
PTT-TH-HO-B6-FL5-AP2802I-5,d9aee384-502a-4caf-9e02-c27430ee9251,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JJ,13days 17:43:35.870,null
PTT-TH-HO-B6-FL5-AP2802I-6,380749e5-6479-4337-ba9e-6d7718089704,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0KJ,7days 03:55:47.790,null
PTT-TH-HO-B6-FL6-AP2802I-1,e0f02353-c0e6-43bc-93a5-6375eaa49839,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JZ,13days 17:43:20.790,null
PTT-TH-HO-B6-FL6-AP2802I-2,368c2422-a1a5-4d59-b54b-1b9c9fb0b3d7,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JW,7days 03:55:46.850,null
PTT-TH-HO-B6-FL6-AP2802I-3,8c20b1e3-b997-4356-9ccc-d48130fe5eb5,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0NU,7days 03:55:46.960,null
PTT-TH-HO-B6-FL6-AP2802I-4,a290f7bb-5db5-42bf-87d0-970585299f24,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0KG,13days 17:43:24.870,null
PTT-TH-HO-B6-FL6-AP2802I-5,6fb8ea11-5daa-45b8-8527-e74f0e5496ae,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0L0,13days 17:43:21.780,null
PTT-TH-HO-B6-FL7-AP2802I-1,75c31910-1c75-4e3b-872e-78786d8a2346,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JC,13days 17:43:22.860,null
PTT-TH-HO-B6-FL7-AP2802I-2,ff82b12d-c70c-4f15-9bc4-84ab0b07fa52,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0K6,7days 03:55:46.780,null
PTT-TH-HO-B6-FL7-AP2802I-3,075c9022-038d-4dfd-b7f0-6831a8717ad5,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0K8,7days 03:55:46.770,null
PTT-TH-HO-B6-FL7-AP2802I-4,0a17157b-709a-4226-91f2-cee1c790589a,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J8,13days 17:43:37.770,null
PTT-TH-HO-B6-FL7-AP2802I-5,a6e411bf-ede4-445c-a661-4f9c270c7a4e,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JB,15days 17:46:08.860,null
PTT-TH-HO-B6-FL8-AP2802I-1,dc2fc613-954a-45f6-a136-bf72b50e616e,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0J3,15days 17:46:05.880,null
PTT-TH-HO-B6-FL8-AP2802I-2,259a1b5c-8a31-4d7d-a19f-794c71ac9707,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JX,7days 03:55:43.790,null
PTT-TH-HO-B6-FL8-AP2802I-3,332eefa5-cade-4109-a6b1-7e87344ebe63,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JK,7days 03:55:44.880,null
PTT-TH-HO-B6-FL8-AP2802I-4,245bb272-36f9-4d67-b5f8-065751bff854,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0HY,13days 17:43:20.960,null
PTT-TH-HO-B6-FL8-AP2802I-5,be2cbc82-13b6-452d-9dcc-6003715cdc03,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0HJ,13days 17:43:24.770,null
PTT-TH-HO-B6-FL9-AP2802I-1,1636dcca-897b-451b-b35c-148c9f84f565,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0HM,15days 17:46:09.780,null
PTT-TH-HO-B6-FL9-AP2802I-2,f288b59c-da12-4dd1-8f17-d40e0ca432ee,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0HA,7days 03:55:44.870,null
PTT-TH-HO-B6-FL9-AP2802I-3,ca43f342-8007-4634-b588-99b48ea55dd5,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0HX,7days 03:55:44.660,null
PTT-TH-HO-B6-FL9-AP2802I-4,7f3ae144-8c06-43d6-8459-8f48401e491d,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0HZ,13days 17:43:33.850,null
PTT-TH-HO-B6-FL9-AP2802I-5,d67af28f-9720-4f7c-90a4-6e3e95205dc7,,Unified AP,AIR-AP2802I-S-K9,ACCESS,FGL2332L0JT,13days 17:43:26.850,null
PTT-TH-HO-B6-ROOFTOP-AP1562D-1,01a71b0f-e28f-45aa-98fe-768da70dd559,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334L92S,7days 03:55:42.970,null
PTT-TH-HO-B6-ROOFTOP-AP1562D-2,2254bd3b-e52e-4ccd-8f0a-bc1b22503a12,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334L92N,7days 03:55:43.970,null
PTT-TH-HO-B6-ROOFTOP-AP1562D-3,1ce3be4c-327c-4951-9b21-7447e7a098f6,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334L92V,7days 03:55:43.960,null
PTT-TH-HO-ENCOB-FL12-AP3802I-1,ec3b1f84-04a6-43b0-9346-5612a1648459,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABYS,7days 03:52:43.870,null
PTT-TH-HO-ENCOB-FL12-AP3802I-10,939c29a2-2ab3-47f2-918d-2a5494a479ea,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABZ9,7days 03:52:45.470,null
PTT-TH-HO-ENCOB-FL12-AP3802I-11,eeb20b10-a069-4932-8f1a-892630fa17be,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ACD6,7days 03:52:43.260,null
PTT-TH-HO-ENCOB-FL12-AP3802I-12,c42cad2a-ceb9-4a28-b507-ce4e21379576,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302AC6S,7days 03:52:44.460,null
PTT-TH-HO-ENCOB-FL12-AP3802I-13,f40fd6cd-3c40-436c-b19d-43a370d3b331,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABY9,7days 03:52:45.560,null
PTT-TH-HO-ENCOB-FL12-AP3802I-14,5d6e9017-44d9-411f-bbc9-49e78b2f0928,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABY8,7days 03:52:45.790,null
PTT-TH-HO-ENCOB-FL12-AP3802I-15,27bcc5db-67c1-4d3a-8d6b-f25ec1fba2e3,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABW7,7days 03:52:44.450,null
PTT-TH-HO-ENCOB-FL12-AP3802I-16,5909f388-4418-43ae-b660-42eba159784f,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABX2,7days 03:52:43.170,null
PTT-TH-HO-ENCOB-FL12-AP3802I-17,30cfadf9-2895-486d-98ae-bbcbedb7a220,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302AC0E,7days 03:52:45.270,null
PTT-TH-HO-ENCOB-FL12-AP3802I-2,ac1c3f95-5b91-41b4-a2bb-fe85ca6de09d,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABWY,7days 03:52:44.280,null
PTT-TH-HO-ENCOB-FL12-AP3802I-3,75d4d69e-7dd9-48f8-984d-644387e9f1e8,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ACDE,7days 03:52:44.260,null
PTT-TH-HO-ENCOB-FL12-AP3802I-4,72e985e3-b0d6-4384-bb1b-a0674736a6a8,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ACD5,7days 03:52:44.860,null
PTT-TH-HO-ENCOB-FL12-AP3802I-5,6ead7068-0533-4105-baca-df7e1ca6b2a3,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ACEH,7days 03:52:43.770,null
PTT-TH-HO-ENCOB-FL12-AP3802I-6,be786c65-132d-4038-8fef-24048aae46e3,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302AC27,7days 03:52:45.160,null
PTT-TH-HO-ENCOB-FL12-AP3802I-7,1d983f20-7af3-4928-b3db-8340c4cee861,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABYV,7days 03:52:44.960,null
PTT-TH-HO-ENCOB-FL12-AP3802I-8,6060ee3e-8f08-4334-9e7b-2119872b4526,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABW5,7days 03:52:45.470,null
PTT-TH-HO-ENCOB-FL12-AP3802I-9,867839e3-d564-435e-bdb3-edc19b186579,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABXL,7days 03:52:45.280,null
PTT-TH-HO-Harmony-FL1-AP3802I-1,985c592a-16fb-4f9a-9724-b4bdaae1b38c,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ABW0,15days 17:44:45.180,null
PTT-TH-HO-Harmony-FL1-AP3802I-2,b6d2ac93-57c4-443b-909d-dc76459f8fb4,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302AC7W,15days 17:44:46.370,null
PTT-TH-HO-Harmony-FL1-AP3802I-3,8a81853a-848b-442a-a9c2-eed6e5ea9518,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ACCD,15days 17:44:46.870,null
PTT-TH-HO-Harmony-FL1-AP3802I-4,81a3f9b8-cd77-4ff8-b3dc-842ebcf039d0,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ACCU,15days 17:44:46.970,null
PTT-TH-HO-Harmony-FL1-AP3802I-5,d4bed46e-d221-43a3-9f58-b1bd6edfb378,,Unified AP,AIR-AP3802I-S-K9,ACCESS,FGL2302ACCP,15days 17:44:46.970,null
PTT-TH-HO-OUTDOOR-AP1562D-16,472593f1-b756-46e0-91ba-f27c15ae22cb,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334L92L,15days 17:43:40.970,null
PTT-TH-HO-OUTDOOR-AP1562D-17,77148b37-275c-422e-a4c4-8431b567c291,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334L92R,15days 17:46:26.970,null
PTT-TH-HO-OUTDOOR-AP1562D-18,b3b1e8ba-db65-4304-9a37-48f2886990c9,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334LBJ2,93days 04:58:03.970,null
PTT-TH-HO-Outdoor-AP1562D-19,7ce49fae-c372-4830-9c5b-992c3b6ab157,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334L92M,14days 19:39:23.960,null
PTT-TH-HO-OUTDOOR-AP1562D-21,c372dbe6-17c7-48ac-a199-5d4351203d79,,Unified AP,AIR-AP1562D-S-K9,ACCESS,FGL2334LBHZ,7days 03:55:43.960,null
PTT-TH-HO-Outdoor-AP1562I-1,2e506912-cee6-461f-b9d7-991bb41bd923,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AT,15days 17:44:53.980,null
PTT-TH-HO-Outdoor-AP1562I-10,39601060-c231-4c53-9ef2-4c91e780a61c,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AN,13days 20:12:09.980,null
PTT-TH-HO-Outdoor-AP1562I-11,b579222e-0348-4ff8-b2f6-0fead4c9e9e4,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AU,15days 17:44:07.060,null
PTT-TH-HO-Outdoor-AP1562I-12,9fa12163-a2dd-4c52-838c-1ed5d9244fa9,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AR,15days 17:43:48.980,null
PTT-TH-HO-Outdoor-AP1562I-13,a8cded25-c00d-4c81-bbf7-cd794ba7a6a4,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3BL,15days 17:46:29.050,null
PTT-TH-HO-Outdoor-AP1562I-2,17a6b159-d798-4c5d-9c1e-ad1c7ad96649,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AX,15days 17:44:54.060,null
PTT-TH-HO-Outdoor-AP1562I-3,f5f2f439-501c-46e0-b0b5-dde8f84221a7,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AL,15days 17:42:05.980,null
PTT-TH-HO-Outdoor-AP1562I-4,7270c209-e496-46fb-9a6b-1c78710814a2,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AP,15days 17:41:57.050,null
PTT-TH-HO-Outdoor-AP1562I-5,6eec1286-4b49-4941-b41b-81ec7ee4b089,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AM,15days 17:42:06.050,null
PTT-TH-HO-Outdoor-AP1562I-6,0ffcdc48-1ca7-4591-b9ab-153c5b6c56ce,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AV,15days 19:27:38.980,null
PTT-TH-HO-Outdoor-AP1562I-7,3858c4e1-6254-453e-95f1-25fa46bf3aa5,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AJ,15days 17:43:46.980,null
PTT-TH-HO-Outdoor-AP1562I-8,e432f9a9-6598-4a7f-bfc7-938f70d651a7,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AS,16days 12:37:01.980,null
PTT-TH-HO-Outdoor-AP1562I-9,f000b64c-c4e1-4b65-8200-f74272a100f6,,Unified AP,AIR-AP1562I-S-K9,ACCESS,FGL2303B3AW,109days 20:16:23.980,null
PTT-TH-HO-PTT4-F05-AP2700-1,5e3301c4-2ad8-48fa-b64c-2797aa24c8db,,Unified AP,AIR-CAP2702I-E-K9,ACCESS,FGL1839X86N,16days 12:24:59.060,null
